20;90000;1,35;0,18
20;150000;1,12;0,18
20;230000;0,94;0,18
20;300000;0,84;0,18
20;370000;0,76;0,18
20;440000;0,69;0,18
20;520000;0,63;0,18
20;590000;0,59;0,18
20;660000;0,55;0,18
50;90000;1,44;0,18
50;150000;1,21;0,18
50;230000;1,03;0,18
50;300000;0,93;0,18
50;370000;0,85;0,18
50;440000;0,78;0,18
50;520000;0,72;0,18
50;590000;0,68;0,18
50;660000;0,64;0,18
90;90000;1,50;0,18
90;150000;1,27;0,18
90;230000;1,09;0,18
90;300000;0,99;0,18
90;370000;0,91;0,18
90;440000;0,84;0,18
90;520000;0,78;0,18
90;590000;0,74;0,18
90;660000;0,70;0,18
130;90000;1,54;0,18
130;150000;1,31;0,18
130;230000;1,14;0,18
130;300000;1,03;0,18
130;370000;0,95;0,18
130;440000;0,89;0,18
130;520000;0,83;0,18
130;590000;0,78;0,18
130;660000;0,74;0,18
160;90000;1,57;0,18
160;150000;1,34;0,18
160;230000;1,16;0,18
160;300000;1,06;0,18
160;370000;0,98;0,18
160;440000;0,91;0,18
160;520000;0,85;0,18
160;590000;0,81;0,18
160;660000;0,77;0,18
200;90000;1,59;0,18
200;150000;1,37;0,18
200;230000;1,19;0,18
200;300000;1,08;0,18
200;370000;1,00;0,18
200;440000;0,94;0,18
200;520000;0,88;0,18
200;590000;0,83;0,18
200;660000;0,80;0,18
