20;110000;1,34;0,20
20;190000;0,98;0,20
20;270000;0,79;0,20
20;350000;0,67;0,20
20;430000;0,58;0,20
20;520000;0,51;0,20
20;600000;0,46;0,20
20;680000;0,42;0,20
20;760000;0,39;0,20
60;110000;1,42;0,20
60;190000;1,05;0,20
60;270000;0,86;0,20
60;350000;0,73;0,20
60;430000;0,64;0,20
60;520000;0,57;0,20
60;600000;0,51;0,20
60;680000;0,47;0,20
60;760000;0,44;0,20
100;110000;1,48;0,20
100;190000;1,10;0,20
100;270000;0,90;0,20
100;350000;0,77;0,20
100;430000;0,68;0,20
100;520000;0,60;0,20
100;600000;0,55;0,20
100;680000;0,51;0,20
100;760000;0,47;0,20
150;110000;1,54;0,20
150;190000;1,16;0,20
150;270000;0,95;0,20
150;350000;0,82;0,20
150;430000;0,72;0,20
150;520000;0,64;0,20
150;600000;0,59;0,20
150;680000;0,54;0,20
150;760000;0,50;0,20
190;110000;1,59;0,20
190;190000;1,19;0,20
190;270000;0,99;0,20
190;350000;0,85;0,20
190;430000;0,75;0,20
190;520000;0,67;0,20
190;600000;0,61;0,20
190;680000;0,57;0,20
190;760000;0,53;0,20
230;110000;1,63;0,20
230;190000;1,23;0,20
230;270000;1,02;0,20
230;350000;0,88;0,20
230;430000;0,78;0,20
230;520000;0,70;0,20
230;600000;0,64;0,20
230;680000;0,59;0,20
230;760000;0,55;0,20
