150;160000;1,10;0,11
150;240000;0,94;0,11
150;320000;0,84;0,11
150;400000;0,76;0,11
150;490000;0,70;0,11
150;570000;0,66;0,11
150;650000;0,62;0,11
150;730000;0,59;0,11
150;810000;0,57;0,11
170;160000;1,13;0,11
170;240000;0,97;0,11
170;320000;0,86;0,11
170;400000;0,79;0,11
170;490000;0,73;0,11
170;570000;0,68;0,11
170;650000;0,65;0,11
170;730000;0,62;0,11
170;810000;0,59;0,11
200;160000;1,17;0,11
200;240000;1,00;0,11
200;320000;0,89;0,11
200;400000;0,82;0,11
200;490000;0,76;0,11
200;570000;0,71;0,11
200;650000;0,67;0,11
200;730000;0,64;0,11
200;810000;0,62;0,11
220;160000;1,19;0,11
220;240000;1,02;0,11
220;320000;0,91;0,11
220;400000;0,84;0,11
220;490000;0,77;0,11
220;570000;0,73;0,11
220;650000;0,69;0,11
220;730000;0,66;0,11
220;810000;0,63;0,11
250;160000;1,22;0,11
250;240000;1,05;0,11
250;320000;0,94;0,11
250;400000;0,86;0,11
250;490000;0,80;0,11
250;570000;0,75;0,11
250;650000;0,71;0,11
250;730000;0,68;0,11
250;810000;0,65;0,11
270;160000;1,24;0,11
270;240000;1,06;0,11
270;320000;0,96;0,11
270;400000;0,88;0,11
270;490000;0,81;0,11
270;570000;0,77;0,11
270;650000;0,73;0,11
270;730000;0,70;0,11
270;810000;0,67;0,11
