40;90000;1,04;0,20
40;130000;0,91;0,20
40;180000;0,78;0,20
40;230000;0,68;0,20
40;280000;0,59;0,20
40;330000;0,52;0,20
40;380000;0,46;0,20
40;420000;0,41;0,20
40;470000;0,36;0,20
70;90000;1,32;0,20
70;130000;1,18;0,20
70;180000;1,03;0,20
70;230000;0,91;0,20
70;280000;0,81;0,20
70;330000;0,73;0,20
70;380000;0,65;0,20
70;420000;0,60;0,20
70;470000;0,53;0,20
100;90000;1,46;0,20
100;130000;1,31;0,20
100;180000;1,16;0,20
100;230000;1,03;0,20
100;280000;0,92;0,20
100;330000;0,83;0,20
100;380000;0,75;0,20
100;420000;0,69;0,20
100;470000;0,63;0,20
140;90000;1,57;0,20
140;130000;1,41;0,20
140;180000;1,25;0,20
140;230000;1,12;0,20
140;280000;1,01;0,20
140;330000;0,91;0,20
140;380000;0,83;0,20
140;420000;0,77;0,20
140;470000;0,70;0,20
170;90000;1,63;0,20
170;130000;1,46;0,20
170;180000;1,30;0,20
170;230000;1,17;0,20
170;280000;1,05;0,20
170;330000;0,96;0,20
170;380000;0,87;0,20
170;420000;0,81;0,20
170;470000;0,73;0,20
210;90000;1,68;0,20
210;130000;1,51;0,20
210;180000;1,35;0,20
210;230000;1,21;0,20
210;280000;1,10;0,20
210;330000;0,99;0,20
210;380000;0,91;0,20
210;420000;0,84;0,20
210;470000;0,77;0,20
