60;100000;0,18;0,18
60;150000;0,18;0,18
60;200000;0,18;0,18
60;250000;0,18;0,18
60;300000;0,18;0,18
60;350000;0,18;0,18
60;400000;0,18;0,18
90;100000;0,18;0,18
90;150000;0,18;0,18
90;200000;0,18;0,18
90;250000;0,18;0,18
90;300000;0,18;0,18
90;350000;0,18;0,18
90;400000;0,18;0,18
120;100000;0,18;0,18
120;150000;0,18;0,18
120;200000;0,18;0,18
120;250000;0,18;0,18
120;300000;0,18;0,18
120;350000;0,18;0,18
120;400000;0,18;0,18
150;100000;0,18;0,18
150;150000;0,18;0,18
150;200000;0,18;0,18
150;250000;0,18;0,18
150;300000;0,18;0,18
150;350000;0,18;0,18
150;400000;0,18;0,18
