20;70000;1,96;0,19
20;140000;1,27;0,19
20;210000;0,96;0,19
20;290000;0,75;0,19
20;360000;0,63;0,19
20;430000;0,54;0,19
20;500000;0,48;0,19
20;570000;0,42;0,19
20;640000;0,38;0,19
80;70000;2,12;0,19
80;140000;1,40;0,19
80;210000;1,07;0,19
80;290000;0,85;0,19
80;360000;0,72;0,19
80;430000;0,63;0,19
80;500000;0,56;0,19
80;570000;0,50;0,19
80;640000;0,45;0,19
130;70000;2,19;0,19
130;140000;1,45;0,19
130;210000;1,12;0,19
130;290000;0,89;0,19
130;360000;0,76;0,19
130;430000;0,66;0,19
130;500000;0,59;0,19
130;570000;0,53;0,19
130;640000;0,48;0,19
190;70000;2,24;0,19
190;140000;1,50;0,19
190;210000;1,16;0,19
190;290000;0,93;0,19
190;360000;0,79;0,19
190;430000;0,70;0,19
190;500000;0,62;0,19
190;570000;0,56;0,19
190;640000;0,51;0,19
240;70000;2,28;0,19
240;140000;1,52;0,19
240;210000;1,18;0,19
240;290000;0,95;0,19
240;360000;0,82;0,19
240;430000;0,72;0,19
240;500000;0,64;0,19
240;570000;0,58;0,19
240;640000;0,52;0,19
300;70000;2,32;0,19
300;140000;1,55;0,19
300;210000;1,21;0,19
300;290000;0,97;0,19
300;360000;0,84;0,19
300;430000;0,74;0,19
300;500000;0,66;0,19
300;570000;0,59;0,19
300;640000;0,54;0,19
