20;130000;1,14;0,11
20;210000;0,99;0,11
20;290000;0,89;0,11
20;380000;0,80;0,11
20;460000;0,73;0,11
20;540000;0,67;0,11
20;630000;0,61;0,11
20;710000;0,57;0,11
20;790000;0,52;0,11
80;130000;1,17;0,11
80;210000;1,02;0,11
80;290000;0,91;0,11
80;380000;0,82;0,11
80;460000;0,75;0,11
80;540000;0,70;0,11
80;630000;0,64;0,11
80;710000;0,59;0,11
80;790000;0,55;0,11
140;130000;1,20;0,11
140;210000;1,05;0,11
140;290000;0,94;0,11
140;380000;0,85;0,11
140;460000;0,78;0,11
140;540000;0,72;0,11
140;630000;0,66;0,11
140;710000;0,62;0,11
140;790000;0,58;0,11
210;130000;1,23;0,11
210;210000;1,08;0,11
210;290000;0,97;0,11
210;380000;0,88;0,11
210;460000;0,81;0,11
210;540000;0,75;0,11
210;630000;0,70;0,11
210;710000;0,65;0,11
210;790000;0,61;0,11
270;130000;1,25;0,11
270;210000;1,11;0,11
270;290000;1,00;0,11
270;380000;0,91;0,11
270;460000;0,84;0,11
270;540000;0,78;0,11
270;630000;0,72;0,11
270;710000;0,68;0,11
270;790000;0,64;0,11
330;130000;1,28;0,11
330;210000;1,13;0,11
330;290000;1,03;0,11
330;380000;0,93;0,11
330;460000;0,87;0,11
330;540000;0,81;0,11
330;630000;0,75;0,11
330;710000;0,70;0,11
330;790000;0,66;0,11
