25;150000;0,95;0,12
25;200000;0,87;0,12
25;250000;0,82;0,12
25;300000;0,77;0,12
25;400000;0,69;0,12
25;500000;0,63;0,12
25;600000;0,59;0,12
25;700000;0,55;0,12
50;150000;1,04;0,12
50;200000;0,95;0,12
50;250000;0,88;0,12
50;300000;0,83;0,12
50;400000;0,74;0,12
50;500000;0,67;0,12
50;600000;0,62;0,12
50;700000;0,58;0,12
75;150000;1,09;0,12
75;200000;0,99;0,12
75;250000;0,91;0,12
75;300000;0,85;0,12
75;400000;0,76;0,12
75;500000;0,69;0,12
75;600000;0,64;0,12
75;700000;0,60;0,12
100;150000;1,12;0,12
100;200000;1,01;0,12
100;250000;0,94;0,12
100;300000;0,87;0,12
100;400000;0,78;0,12
100;500000;0,71;0,12
100;600000;0,65;0,12
100;700000;0,61;0,12
125;150000;1,14;0,12
125;200000;1,03;0,12
125;250000;0,95;0,12
125;300000;0,89;0,12
125;400000;0,79;0,12
125;500000;0,72;0,12
125;600000;0,66;0,12
125;700000;0,61;0,12
150;150000;1,15;0,12
150;200000;1,04;0,12
150;250000;0,96;0,12
150;300000;0,90;0,12
150;400000;0,80;0,12
150;500000;0,72;0,12
150;600000;0,67;0,12
150;700000;0,62;0,12
200;150000;1,18;0,12
200;200000;1,06;0,12
200;250000;0,98;0,12
200;300000;0,91;0,12
200;400000;0,81;0,12
200;500000;0,73;0,12
200;600000;0,67;0,12
200;700000;0,63;0,12
250;150000;1,19;0,12
250;200000;1,08;0,12
250;250000;0,99;0,12
250;300000;0,92;0,12
250;400000;0,82;0,12
250;500000;0,74;0,12
250;600000;0,68;0,12
250;700000;0,63;0,12
300;150000;1,21;0,12
300;200000;1,09;0,12
300;250000;1,00;0,12
300;300000;0,93;0,12
300;400000;0,82;0,12
300;500000;0,75;0,12
300;600000;0,69;0,12
300;700000;0,64;0,12
