20;70000;1,08;0,13
20;140000;1,00;0,13
20;210000;0,93;0,13
20;290000;0,87;0,13
20;360000;0,81;0,13
20;440000;0,76;0,13
20;510000;0,72;0,13
20;580000;0,67;0,13
20;650000;0,63;0,13
60;70000;1,10;0,13
60;140000;1,02;0,13
60;210000;0,96;0,13
60;290000;0,90;0,13
60;360000;0,85;0,13
60;440000;0,79;0,13
60;510000;0,75;0,13
60;580000;0,70;0,13
60;650000;0,66;0,13
100;70000;1,12;0,13
100;140000;1,04;0,13
100;210000;0,97;0,13
100;290000;0,91;0,13
100;360000;0,86;0,13
100;440000;0,81;0,13
100;510000;0,76;0,13
100;580000;0,72;0,13
100;650000;0,68;0,13
150;70000;1,13;0,13
150;140000;1,05;0,13
150;210000;0,99;0,13
150;290000;0,92;0,13
150;360000;0,88;0,13
150;440000;0,82;0,13
150;510000;0,78;0,13
150;580000;0,74;0,13
150;650000;0,70;0,13
190;70000;1,14;0,13
190;140000;1,06;0,13
190;210000;1,00;0,13
190;290000;0,93;0,13
190;360000;0,88;0,13
190;440000;0,83;0,13
190;510000;0,79;0,13
190;580000;0,75;0,13
190;650000;0,71;0,13
230;70000;1,15;0,13
230;140000;1,07;0,13
230;210000;1,00;0,13
230;290000;0,94;0,13
230;360000;0,89;0,13
230;440000;0,84;0,13
230;510000;0,80;0,13
230;580000;0,76;0,13
230;650000;0,72;0,13
