30;140000;1,30;0,13
30;190000;1,04;0,13
30;240000;0,90;0,13
30;300000;0,80;0,13
30;350000;0,74;0,13
30;410000;0,68;0,13
30;460000;0,65;0,13
30;520000;0,62;0,13
30;570000;0,59;0,13
90;140000;1,35;0,13
90;190000;1,08;0,13
90;240000;0,93;0,13
90;300000;0,82;0,13
90;350000;0,76;0,13
90;410000;0,71;0,13
90;460000;0,67;0,13
90;520000;0,64;0,13
90;570000;0,61;0,13
150;140000;1,42;0,13
150;190000;1,14;0,13
150;240000;0,98;0,13
150;300000;0,87;0,13
150;350000;0,80;0,13
150;410000;0,74;0,13
150;460000;0,70;0,13
150;520000;0,67;0,13
150;570000;0,64;0,13
200;140000;1,51;0,13
200;190000;1,20;0,13
200;240000;1,04;0,13
200;300000;0,91;0,13
200;350000;0,84;0,13
200;410000;0,78;0,13
200;460000;0,74;0,13
200;520000;0,70;0,13
200;570000;0,68;0,13
260;140000;1,63;0,13
260;190000;1,30;0,13
260;240000;1,12;0,13
260;300000;0,98;0,13
260;350000;0,90;0,13
260;410000;0,84;0,13
260;460000;0,79;0,13
260;520000;0,75;0,13
260;570000;0,72;0,13
320;140000;1,77;0,13
320;190000;1,41;0,13
320;240000;1,21;0,13
320;300000;1,06;0,13
320;350000;0,98;0,13
320;410000;0,91;0,13
320;460000;0,86;0,13
320;520000;0,81;0,13
320;570000;0,78;0,13
