20;130000;0,97;0,16
20;210000;0,78;0,16
20;300000;0,67;0,16
20;390000;0,59;0,16
20;480000;0,54;0,16
20;570000;0,49;0,16
20;650000;0,46;0,16
20;740000;0,43;0,16
20;830000;0,41;0,16
60;130000;1,18;0,16
60;210000;0,95;0,16
60;300000;0,81;0,16
60;390000;0,71;0,16
60;480000;0,64;0,16
60;570000;0,59;0,16
60;650000;0,55;0,16
60;740000;0,52;0,16
60;830000;0,49;0,16
100;130000;1,28;0,16
100;210000;1,03;0,16
100;300000;0,87;0,16
100;390000;0,77;0,16
100;480000;0,69;0,16
100;570000;0,64;0,16
100;650000;0,59;0,16
100;740000;0,56;0,16
100;830000;0,53;0,16
140;130000;1,34;0,16
140;210000;1,08;0,16
140;300000;0,91;0,16
140;390000;0,80;0,16
140;480000;0,72;0,16
140;570000;0,66;0,16
140;650000;0,62;0,16
140;740000;0,58;0,16
140;830000;0,55;0,16
190;130000;1,40;0,16
190;210000;1,12;0,16
190;300000;0,95;0,16
190;390000;0,83;0,16
190;480000;0,75;0,16
190;570000;0,69;0,16
190;650000;0,64;0,16
190;740000;0,60;0,16
190;830000;0,57;0,16
230;130000;1,43;0,16
230;210000;1,15;0,16
230;300000;0,97;0,16
230;390000;0,85;0,16
230;480000;0,77;0,16
230;570000;0,70;0,16
230;650000;0,66;0,16
230;740000;0,62;0,16
230;830000;0,58;0,16
