30;100000;1,12;0,19
30;150000;0,99;0,19
30;220000;0,84;0,19
30;280000;0,74;0,19
30;350000;0,64;0,19
30;410000;0,57;0,19
30;470000;0,51;0,19
30;540000;0,45;0,19
30;600000;0,40;0,19
70;100000;1,27;0,19
70;150000;1,12;0,19
70;220000;0,97;0,19
70;280000;0,86;0,19
70;350000;0,76;0,19
70;410000;0,68;0,19
70;470000;0,61;0,19
70;540000;0,54;0,19
70;600000;0,49;0,19
110;100000;1,34;0,19
110;150000;1,19;0,19
110;220000;1,03;0,19
110;280000;0,92;0,19
110;350000;0,81;0,19
110;410000;0,73;0,19
110;470000;0,66;0,19
110;540000;0,59;0,19
110;600000;0,54;0,19
150;100000;1,39;0,19
150;150000;1,24;0,19
150;220000;1,07;0,19
150;280000;0,96;0,19
150;350000;0,85;0,19
150;410000;0,77;0,19
150;470000;0,70;0,19
150;540000;0,62;0,19
150;600000;0,57;0,19
190;100000;1,42;0,19
190;150000;1,27;0,19
190;220000;1,10;0,19
190;280000;0,99;0,19
190;350000;0,88;0,19
190;410000;0,79;0,19
190;470000;0,72;0,19
190;540000;0,65;0,19
190;600000;0,59;0,19
230;100000;1,45;0,19
230;150000;1,30;0,19
230;220000;1,13;0,19
230;280000;1,01;0,19
230;350000;0,90;0,19
230;410000;0,81;0,19
230;470000;0,74;0,19
230;540000;0,66;0,19
230;600000;0,60;0,19
