50;150000;1,16;0,12
50;200000;0,98;0,12
50;250000;0,86;0,12
50;300000;0,78;0,12
50;350000;0,72;0,12
50;400000;0,68;0,12
100;150000;1,22;0,12
100;200000;1,03;0,12
100;250000;0,90;0,12
100;300000;0,82;0,12
100;350000;0,75;0,12
100;400000;0,71;0,12
150;150000;1,26;0,12
150;200000;1,06;0,12
150;250000;0,93;0,12
150;300000;0,84;0,12
150;350000;0,78;0,12
150;400000;0,73;0,12
200;150000;1,30;0,12
200;200000;1,09;0,12
200;250000;0,96;0,12
200;300000;0,87;0,12
200;350000;0,80;0,12
200;400000;0,74;0,12
300;150000;1,37;0,12
300;200000;1,15;0,12
300;250000;1,00;0,12
300;300000;0,91;0,12
300;350000;0,83;0,12
300;400000;0,78;0,12
